ID,Smiles,IC50,MolWt,LogP,TPSA,NumRotatableBonds,NumHAcceptors,log_IC50,source
343069377,CC1=CN=C(N=C1NC2=CC=C(C=C2)N3CCOCC3)C4=CSC5=CC=CC=C54,20.078,402.52300000000014,5.246920000000004,50.28,4,6,-4.697279550103866,pubchem
343069322,COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)N4CCC5=CC=CC=C5C4)N(C=N3)C6=CC=CC=C6,20.088,508.5820000000002,5.147600000000004,86.55999999999999,7,9,-4.697063300295134,pubchem
343069281,C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6)NCCOC7=CC=CC=C7,20.103,555.6830000000004,4.873300000000004,89.80000000000001,9,10,-4.696739127344423,pubchem
343069276,CCCNC1=C2C(=NC(=N1)NC3=CC=C(C=C3)N4CCOCC4)N(C=N2)C5CCCCC5,20.104,435.5760000000004,4.7336000000000045,80.13000000000001,7,8,-4.69671752441548,pubchem
343069274,CCN(CC)C(=O)C1CCCN(C1)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC=C(C=C5)N6CCOCC6,20.108,636.7229999999997,5.558400000000005,91.65,9,9,-4.696631123443963,pubchem
343069201,C1CC1NC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5CCOCC5)N(C=N3)C6=CSC=C6,20.115,433.5410000000002,4.031500000000003,80.13000000000001,6,9,-4.69647996309272,pubchem
343068332,COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NCC5=CC(=CC=C5)C(F)(F)F)OC,20.121,539.5580000000002,5.858100000000005,80.77000000000001,8,8,-4.696350438939686,pubchem
343069361,C1COCCN1C2=CC=C(C=C2)NC3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NCC6=CC(=CC=C6)C(F)(F)F,20.129,551.5980000000003,6.088100000000003,80.13,7,9,-4.6961778001371535,pubchem
343067816,CC1=CC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NCC3=CC(=CC=C3)C(F)(F)F,20.145,401.4360000000001,5.225520000000003,53.080000000000005,6,5,-4.695832728275604,pubchem
343067892,CN(C)C1=CC=CC(=C1)NC2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NC5=CC=C(C=C5)N6CCOCC6,20.145,547.6630000000001,5.247900000000004,87.55,8,8,-4.695832728275604,pubchem
343069262,CN(C)C1=CC=CC(=C1)NC2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NC5=CC=C(C=C5)N6CCOCC6,20.145,547.6630000000001,5.247900000000004,87.55,8,8,-4.695832728275604,pubchem
343069223,CC1=CN=C(N=C1NCC2=CC=CC=C2)NC3=CC=C(C=C3)N4CCOCC4,20.221,375.4760000000003,3.9773200000000015,62.31,6,6,-4.694197370815095,pubchem
343068022,COC1=CC(=CC(=C1OC)OC)NC2=NC3=CC(=C(C=C3C(=N2)NC4=CC=C(C=C4)N5CCOCC5)OC)OC,20.254,547.6120000000003,4.996600000000004,108.46,10,11,-4.6934891943566175,pubchem
343069206,C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)NC4=CC5=C(C=C4)OCO5,20.286,391.43100000000015,3.529100000000001,80.77000000000001,5,8,-4.692803578850588,pubchem
343069356,CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=C(C=C3)N4CCOCC4)NC5=CC=CC=C5,20.315,429.52800000000025,4.731000000000003,80.13000000000001,6,8,-4.69218317333757,pubchem
343067928,CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NCCOC4=CC=CC=C4)OC)OC,20.36,459.5500000000002,4.947500000000004,80.77000000000001,10,8,-4.691222226335279,pubchem
343067884,C1CN(CCC1NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC6=C(C=C5)OCO6)CC7=CC=CC=C7,20.491,601.6330000000002,6.442200000000006,89.36,8,9,-4.688436846680087,pubchem
343069270,C1CN(CCC1NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC6=C(C=C5)OCO6)CC7=CC=CC=C7,20.491,601.6330000000002,6.442200000000006,89.36,8,9,-4.688436846680087,pubchem
343067882,CC1=CC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NC3CCN(CC3)CC4=CC=CC=C4,21.212,416.5730000000003,4.671120000000004,56.32000000000001,7,6,-4.673418381553475,pubchem
343068020,C1CN(CCN1C2=CC=CC=N2)C3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NCCC6=CC=C(C=C6)O,21.34,498.6160000000002,3.958800000000003,95.23,7,10,-4.670805584911549,pubchem
343069198,C1CN(CCN1C2=CC=CC=N2)C3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NCCC6=CC=C(C=C6)O,21.34,498.6160000000002,3.958800000000003,95.23,7,10,-4.670805584911549,pubchem
343067880,CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC(=CC=C3)N(C)C)NC4CCN(CC4)CC5=CC=CC=C5,21.472,484.6520000000003,5.293300000000005,74.14,8,8,-4.668127501511102,pubchem
343068095,C1OC2=C(O1)C=C(C=C2)NC(=O)CC3=CN(C4=CC=CC=C43)C5=NN=C(C=C5)NC6=NC=CC7=CC=CC=C76,21.615,514.5450000000001,5.622200000000004,103.19,6,8,-4.66524476013033,pubchem
343069215,C1OC2=C(O1)C=C(C=C2)NC(=O)CC3=CN(C4=CC=CC=C43)C5=NN=C(C=C5)NC6=NC=CC7=CC=CC=C76,21.615,514.5450000000001,5.622200000000004,103.19,6,8,-4.66524476013033,pubchem
343067930,CC1=CN=C(N=C1NC2=CC=C(C=C2)N3CCOCC3)NC4=NC5=CC=CC=C5N4C,21.765,415.50100000000015,3.9955200000000017,80.13,5,8,-4.662241328506583,pubchem
343069236,CC1=CN=C(N=C1NC2=CC=C(C=C2)N3CCOCC3)NC4=NC5=CC=CC=C5N4C,21.765,415.50100000000015,3.9955200000000017,80.13,5,8,-4.662241328506583,pubchem
343067780,C1COCCN1C2=CC=C(C=C2)NC3=NC(=NC=C3)C4=CSC5=CC=CC=C54,21.812,388.4960000000001,4.938500000000004,50.28,4,6,-4.661304510985216,pubchem
343069326,C1COCCN1C2=CC=C(C=C2)NC3=NC(=NC=C3)C4=CSC5=CC=CC=C54,21.812,388.4960000000001,4.938500000000004,50.28,4,6,-4.661304510985216,pubchem
343068328,C1OC2=C(O1)C=C(C=C2)NC3=NC=NC4=C3NC(=N4)NC5=CC=C(C=C5)N6C=CN=C6,21.892,412.41300000000007,3.7545,114.8,5,9,-4.659714560529532,pubchem
343069229,C1OC2=C(O1)C=C(C=C2)NC3=NC=NC4=C3NC(=N4)NC5=CC=C(C=C5)N6C=CN=C6,21.892,412.41300000000007,3.7545,114.8,5,9,-4.659714560529532,pubchem
343067963,C1OC2=C(O1)C=C(C=C2)NC3=C4C(=NC(=N3)NC5=CC=CC=C5)N(C=N4)CC6=CC=C(C=C6)C(F)(F)F,21.983,504.4720000000001,6.109300000000003,86.11999999999999,6,8,-4.657913040095421,pubchem
343069269,C1OC2=C(O1)C=C(C=C2)NC3=C4C(=NC(=N3)NC5=CC=CC=C5)N(C=N4)CC6=CC=C(C=C6)C(F)(F)F,21.983,504.4720000000001,6.109300000000003,86.11999999999999,6,8,-4.657913040095421,pubchem
343068335,CN(C)C1=CC=CC(=C1)NC2=NC=NC(=C2)NC3=CC=CC=C3,22.185,305.385,4.0298000000000025,53.08,5,5,-4.653940566947426,pubchem
343069321,CN(C)C1=CC=CC(=C1)NC2=NC=NC(=C2)NC3=CC=CC=C3,22.185,305.385,4.0298000000000025,53.08,5,5,-4.653940566947426,pubchem
343068053,COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)NC4CCN(CC4)CC5=CC=CC=C5)N(C=N3)C6CCCCC6,22.335,539.7280000000003,6.0712000000000055,80.13000000000001,10,8,-4.651014043192142,pubchem
343069261,CC(C)N1C=NC2=C(N=C(N=C21)N3CCN(CC3)C4=CC=CC=N4)NC5CC5,22.409,378.4840000000001,2.703100000000001,75.0,5,8,-4.64957752339229,pubchem
343067852,COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6)N(C=N3)C7CCCCC7,22.501,569.71,5.045600000000005,89.8,9,10,-4.647798180340584,pubchem
343069286,COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6)N(C=N3)C7CCCCC7,22.501,569.71,5.045600000000005,89.8,9,10,-4.647798180340584,pubchem
343069219,COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)NC4CCN(CC4)CC5=CC=CC=C5)N(C=N3)C6CCCCC6,22.572,539.7280000000003,6.0712000000000055,80.13000000000001,10,8,-4.646429958401996,pubchem
343068338,C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCN(CC4)C5=CC=CC=N5)NC6=CC=C(C=C6)N7CCOCC7,22.755,539.6880000000002,4.633300000000004,87.47,6,10,-4.642923160157588,pubchem
343069225,C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCN(CC4)C5=CC=CC=N5)NC6=CC=C(C=C6)N7CCOCC7,22.755,539.6880000000002,4.633300000000004,87.47,6,10,-4.642923160157588,pubchem
343067948,C1CN(CCC1NC2=NC(=NC(=C2)NC3=CC=C(C=C3)N4CCOCC4)N)CC5=CC=CC=C5,23.138,459.5980000000004,3.715500000000002,91.57,7,8,-4.635674183262498,pubchem
343069222,C1CN(CCC1NC2=NC(=NC(=C2)NC3=CC=C(C=C3)N4CCOCC4)N)CC5=CC=CC=C5,23.138,459.5980000000004,3.715500000000002,91.57,7,8,-4.635674183262498,pubchem
343068032,COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=CC=C3)NC4=CC=C(C=C4)N5CCOCC5)OC,24.016,457.5340000000003,4.970800000000004,80.77000000000001,7,8,-4.619499325100804,pubchem
224513071,CN1C2=CC=CC3=C2C(=C(C1=O)NCCO)C4=CC=CC=C4C3=O,25.0,320.348,2.1541,71.33000000000001,3,5,-4.6020599913279625,pubchem
204370749,C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)N,25.1,247.302,1.8942,89.71000000000001,3,5,-4.600326278518962,pubchem
204370754,CCCN(CCC)C1=NC=NC2=C1NC=N2,25.8,219.29200000000003,1.9793,57.7,5,4,-4.58838029403677,pubchem
343068056,CC1=C(C(=NO1)C)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC(=C(C(=C5)OC)OC)OC,27.499,554.5290000000002,5.934640000000004,109.35,8,10,-4.560683098983496,pubchem
343069212,CC1=C(C(=NO1)C)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC(=C(C(=C5)OC)OC)OC,27.499,554.5290000000002,5.934640000000004,109.35,8,10,-4.560683098983496,pubchem
224449246,CC1CCC(CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)NC)C(=O)NC5CCCCC5,27.542,462.6020000000003,3.697600000000001,124.85,5,7,-4.560004526046192,pubchem
345588253,CC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C3=O)O)C(=O)C4=CC=CO4)C5=CC=C(C=C5)Br,28.2,495.35400000000016,5.743120000000003,83.64,4,6,-4.549750891680639,pubchem
345588257,C1=COC(=C1)C(=O)C2=C(C(=O)N(C2C3=CC=C(C=C3)Br)C4=NC5=C(S4)C=C(C=C5)F)O,28.2,499.3170000000001,5.573800000000003,83.64,4,6,-4.549750891680639,pubchem
345588863,C1=CC(=CC(=C1)Cl)C2C(=C(C(=O)N2C3=NC4=C(S3)C=C(C=C4)F)O)C(=O)C5=CC=CO5,28.2,454.8660000000001,5.464700000000002,83.64,4,6,-4.549750891680639,pubchem
345588864,C1=CC(=CC(=C1)Br)C2C(=C(C(=O)N2C3=NC4=C(S3)C=C(C=C4)F)O)C(=O)C5=CC=CO5,29.5,499.3170000000002,5.573800000000003,83.64,4,6,-4.530177984021837,pubchem
254374621,CC(C)(C)C1=CC(=C(S1)NC(=O)NC2=C(C(=CC=C2)Cl)Cl)C(=O)N3CCC(=O)N(CC3)CCN(C)C,30.0,554.5440000000002,5.232500000000004,84.99,6,5,-4.522878745280337,pubchem
254374622,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,30.0,527.6690000000003,5.986420000000006,80.65,7,6,-4.522878745280337,pubchem
345588603,CC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C3=O)O)C(=O)C4=CC=CO4)C5=CC=C(C=C5)Cl,30.2,450.9030000000001,5.634020000000003,83.64,4,6,-4.519993057042849,pubchem
345587958,CC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C3=O)O)C(=O)C4=CC=CO4)C5=CC(=CC=C5)Br,31.0,495.35400000000016,5.743120000000003,83.64,4,6,-4.508638306165727,pubchem
334066082,COC(=O)C1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)C3=CC(=C(C=C3)O)C(=O)O,33.0,415.44800000000015,3.282800000000002,104.14,4,7,-4.481486060122112,pubchem
334066085,C1=CN=CC=C1C=C2C(=O)N(C(=S)S2)CC(=O)O,33.0,280.33,1.3674,70.5,3,5,-4.481486060122112,pubchem
334066103,C1=CC(=CC(=C1)Br)C=C2C(=O)NC(=S)S2,33.0,300.202,2.937900000000001,29.1,1,3,-4.481486060122112,pubchem
334066104,C1=CC(=CN=C1)C=C2C(=O)NC(=S)S2,33.0,222.294,1.5703999999999998,41.99,1,4,-4.481486060122112,pubchem
334066105,C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)NC(=S)S3)[N+](=O)[O-],33.0,332.362,3.343600000000002,85.38,3,6,-4.481486060122112,pubchem
334066118,C1=CC=C(C=C1)CC(C(=O)O)N2C(=O)C(=CC3=CC=NC=C3)SC2=S,33.0,370.455,2.978700000000001,70.5,5,5,-4.481486060122112,pubchem
334066119,C1=CC(=CN=C1)C=C2C(=O)N(C(=S)S2)C3=CC=C(C=C3)C(=O)O,33.0,342.40100000000007,3.1856000000000018,70.5,3,5,-4.481486060122112,pubchem
334066124,C1=CC(=CC=C1N2C(=O)C(=CC3=CC=C(O3)C4=CC(=C(C=C4)Cl)Cl)SC2=S)F,33.0,450.343,6.798300000000003,33.45,3,4,-4.481486060122112,pubchem
334066127,C1=COC(=C1)C=C2C(=O)N(C(=S)S2)CC(=O)O,33.0,269.30299999999994,1.5654,70.75,3,5,-4.481486060122112,pubchem
334066129,C1=CC=C(C=C1)NN2C(=O)C(=CC3=C(C=C(C=C3)Cl)Cl)SC2=S,33.0,381.309,5.221700000000002,32.34,3,4,-4.481486060122112,pubchem
334066131,COC(=O)CCCN1C(=O)C(=CC2=CC=C(O2)C3=CC=C(C=C3)Br)SC1=S,33.0,466.3780000000001,4.863500000000004,59.75,6,6,-4.481486060122112,pubchem
334066132,C1=CC(=CN=C1)N2C(=O)C(=CC3=CC=CO3)SC2=S,33.0,288.353,3.080400000000002,46.34,2,5,-4.481486060122112,pubchem
334067436,COC(=O)CCCN1C(=O)C(=CC2=CC=C(O2)C3=CC=CC=C3F)SC1=S,33.0,405.4720000000001,4.240100000000004,59.75,6,6,-4.481486060122112,pubchem
224512716,CC1=CC=C2C3=C(C4=CC=CC=C4C2=O)C(=C(C)O)C(=O)N=C13,35.0,303.31700000000006,1.9843999999999995,67.25999999999999,0,4,-4.455931955649724,pubchem
224512721,CN1C2=CC=CC3=C2C(=C(C1=O)C(=O)C4=CC=CC=C4)C5=CC=CC=C5C3=O,35.0,365.3880000000001,3.9809000000000023,56.14,2,4,-4.455931955649724,pubchem
345588258,CC1=CC=C(O1)C(=O)C2=C(C(=O)N(C2C3=CC=CC=C3OC)C4=NC5=C(C=C(C=C5S4)C)C)O,35.5,474.5380000000003,5.606060000000004,92.87,5,7,-4.449771646944906,pubchem
345588255,CC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C3=O)O)C(=O)C4=CC=C(O4)C)C5=CC(=C(C=C5)OC)OC,38.0,490.5370000000003,5.306240000000003,102.1,6,8,-4.42021640338319,pubchem
345588599,C1=CC(=CC(=C1)F)C2C(=C(C(=O)N2C3=NC4=C(S3)C=C(C=C4)F)O)C(=O)C5=CC=CO5,42.6,438.4110000000001,4.950400000000003,83.64,4,6,-4.370590400897282,pubchem
363647476,CC1C(C2(CC(O1)N3C4=C(C=C(C=C4)O)C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)O)O,50.0,455.4700000000002,3.1784000000000034,108.88,0,7,-4.301029995663981,pubchem
363647481,COC1C2=C3C4=CC=CC=C4NC3=C5C(=C2C(=O)N1)C6=C(N5)C=CC(=C6)O,50.0,357.369,4.0496000000000025,90.14,1,3,-4.301029995663981,pubchem
363647483,CC1C(C(CC(O1)N2C3=CC=CC=C3C4=C5C(=C6C7=C(C=CC(=C7)O)NC6=C42)CNC5=O)NC(=O)C)O,50.0,498.5390000000002,3.5510000000000024,128.61,2,6,-4.301029995663981,pubchem
345588249,CC1=CC(=C2C(=C1)SC(=N2)N3C(C(=C(C3=O)O)C(=O)C4=CC=CO4)C5=CC=CC=C5)C,63.0,430.4850000000001,5.289040000000004,83.64,4,6,-4.200659450546418,pubchem
101518150,CN1C=C(C2=CC=CC=C21)C=C3C4=CC=CC=C4NC3=O,82.7,274.32300000000004,3.671000000000002,34.03,1,2,-4.082494490447454,pubchem
101517824,CN1C=C(C2=CC=CC=C21)C=C3C4=CC=CC=C4NC3=O,100.0,274.32300000000004,3.671000000000002,34.03,1,2,-4.0,pubchem
363833782,CCN1C=C(N=C1)NC(=O)C2=CSC=N2,100.0,222.273,1.6118,59.81,3,5,-4.0,pubchem
363833779,CCN1C=C(N=C1)NC(=O)C2=COC=C2,500.0,205.217,1.7482999999999995,60.06,3,4,-3.3010299956639813,pubchem
CHEMBL3927617,Cn1cc(Cl)c2cnc(NC(=O)c3ccc([C@](C)(O)CO)cc3)cc21,38.0,359.8130000000001,2.6788000000000007,87.38000000000001,4,5,-4.42021640338319,chembl
CHEMBL3330172,Cc1cc2c(-c3ccc(S(=O)(=O)NCCN)s3)ccnc2[nH]1,0.251,336.44199999999995,1.83682,100.87,5,5,-6.600326278518962,chembl
CHEMBL3402498,Cc1cc(C)c2nc(N3C(=O)C(O)=C(C(=O)c4ccc(Cl)cc4)C3c3ccc(C(C)C)cc3)sc2c1,6.3,517.0500000000003,7.472840000000005,70.5,5,5,-5.200659450546418,chembl
CHEMBL3402495,Cc1ccc(C(=O)C2=C(O)C(=O)N(c3nc4ccc(F)cc4s3)C2c2ccc(C(C)(C)C)cc2)cc1,7.6,500.59500000000025,6.824220000000006,70.5,4,5,-5.119186407719209,chembl
CHEMBL3402491,CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccccc4)C3c3ccc(Cl)cc3)sc2c1,4.2,490.9680000000001,6.131300000000004,79.72999999999999,6,6,-5.376750709602099,chembl
CHEMBL3916717,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1384.0,445.5020000000002,4.683920000000002,90.52,6,7,-2.858863909879261,chembl
CHEMBL3916717,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,3.0,445.5020000000002,4.683920000000002,90.52,6,7,-5.522878745280337,chembl
CHEMBL3916717,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,4792.0,445.5020000000002,4.683920000000002,90.52,6,7,-2.319483190618745,chembl
CHEMBL3916717,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,2813.0,445.5020000000002,4.683920000000002,90.52,6,7,-2.550830267834799,chembl
CHEMBL3916717,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,47.0,445.5020000000002,4.683920000000002,90.52,6,7,-4.327902142064282,chembl
CHEMBL3916717,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1918.0,445.5020000000002,4.683920000000002,90.52,6,7,-2.717151397165355,chembl
CHEMBL1688215,Nc1nccc(-c2ccc3c(N)n[nH]c3c2)n1,5.69,226.243,1.1842999999999997,106.5,1,5,-5.244887733604929,chembl
CHEMBL4442116,C[C@@H]1CCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2OC1,1.0,349.3940000000001,3.011000000000001,81.93,0,6,-6.0,chembl
CHEMBL4865259,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)CO)n1,7.0,357.3740000000001,0.8877999999999999,119.98000000000002,6,9,-5.154901959985743,chembl
CHEMBL4867281,COC[C@H](C)n1cnnc1-c1cccc(NC(=O)c2cn(C)nc2OC)n1,793.0,371.4010000000001,1.5418999999999998,108.98,7,9,-3.1007268126823964,chembl
CHEMBL4878163,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)F)n1,7.0,377.355,2.1606,99.75,6,8,-5.154901959985743,chembl
CHEMBL4871543,COc1nn(CC2CC2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,9.0,435.4100000000001,3.3308000000000018,99.75,7,8,-5.045757490560675,chembl
CHEMBL3431228,CC(=O)Nc1cccc(Nc2ncnc3[nH]cnc23)c1,10.0,268.28,2.0548999999999995,95.59,3,5,-5.0,chembl
CHEMBL4211961,CC(=O)Nc1cccc(Nc2ncc3ccccc3n2)c1,0.9,278.315,3.331800000000001,66.91,3,4,-6.045757490560675,chembl
CHEMBL3960900,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccccc2)n1,6.4,307.357,3.173300000000001,72.7,4,5,-5.1938200260161125,chembl
CHEMBL3981026,Cc1cc(F)c(C(=O)Nc2ccccn2)cc1-n1cnc(C2CC2)c1,5.2,336.3700000000002,3.844520000000001,59.81,4,4,-5.2839966563652006,chembl
CHEMBL3916717,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,17.0,445.5020000000002,4.683920000000002,90.52,6,7,-4.769551078621726,chembl
CHEMBL4744430,CC(C)OC(=O)Nc1cccc(-c2nncn2C(C)C)n1,473.1,289.33900000000006,2.877900000000001,81.92999999999999,4,6,-3.325047051951435,chembl
CHEMBL4750505,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccccc2)n1,2838.0,322.37200000000007,3.5650000000000013,84.73,4,5,-2.5469876088785446,chembl
CHEMBL4795965,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccc3ccccc3n2)n1,69.1,373.4200000000001,4.113200000000002,97.62,4,6,-4.1605219526258015,chembl
CHEMBL4754359,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cnn3ccccc23)n1,3646.0,362.3970000000001,3.2127000000000008,102.03,4,7,-2.4381833356810425,chembl
CHEMBL4744931,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccc(-c3ccn(C)n3)cn2)n1,64.2,403.45000000000016,3.360500000000001,115.44,5,8,-4.192464971931146,chembl
CHEMBL4764071,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2nccc3ccccc23)n1,37.9,389.41900000000015,3.0856000000000003,117.85,5,7,-4.421360790031928,chembl
CHEMBL4783726,O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,2.87,411.4690000000001,3.990400000000003,90.52,6,7,-5.542118103266008,chembl
CHEMBL4860819,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,3.0,395.345,2.4578000000000007,99.75,5,8,-5.522878745280337,chembl
CHEMBL4874376,Cc1c(C(=O)Nc2cccc(-n3cnnn3)c2)oc2ccccc12,16700.0,319.324,2.9692200000000017,85.84,3,6,-1.7772835288524167,chembl
CHEMBL4744428,CC(C)n1cnnc1-c1cccc(NC(=O)[C@H]2CN(c3ccc(C4CC4)nc3)CCO2)n1,17.0,433.5160000000003,3.037300000000002,98.06,6,8,-4.769551078621726,chembl
CHEMBL4288105,C[C@@H]1O[C@@H](n2c3ccc(O)cc3c3c4c(c5c6ccccc6[nH]c5c32)CNC4=O)C[C@@H](N)[C@H]1O,1.1,456.5020000000002,3.373600000000001,125.53,1,6,-5.958607314841775,chembl
CHEMBL3891901,Cc1ccc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c(F)c1,55.0,339.3740000000001,3.620820000000002,72.7,4,5,-4.259637310505756,chembl
CHEMBL1767077,CNc1c2c3c(cccc3n(C)c1=O)C(=O)c1ccccc1-2,4.7,290.322,2.7916000000000007,51.1,1,4,-5.327902142064282,chembl
CHEMBL4214507,Nc1cccc(-c2ccc3nc(Nc4ccccc4)ncc3c2)c1,10.0,312.37600000000003,4.622600000000002,63.83,3,4,-5.0,chembl
CHEMBL4205988,CN(C)c1cccc(Nc2nccc(NCCOc3ccccc3)n2)c1,2.0,349.438,3.7771000000000026,62.31,8,6,-5.698970004336019,chembl
CHEMBL4214280,CC(C)(C)C(=O)N(c1ccccc1)c1cccc(Nc2ncc3cc(Br)ccc3n2)c1,10.0,475.39000000000016,6.846700000000005,58.120000000000005,4,4,-5.0,chembl
CHEMBL4205418,CC(=O)Nc1cccc(Nc2ncc3cc(-c4cnn(C)c4)ccc3n2)c1,10.0,358.40500000000003,3.732300000000001,84.73,4,6,-5.0,chembl
CHEMBL3937743,CCn1cc(Br)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,2.0,418.29100000000017,3.2708000000000013,87.38000000000001,5,5,-5.698970004336019,chembl
CHEMBL5412415,Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCCC4)n3)c(=O)[nH]c21,5000.0,486.4580000000004,3.6914000000000016,123.38,4,8,-2.3010299956639813,chembl
CHEMBL5415758,O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cnc(Cl)nc2)cn(Cc2ccccc2F)c1=O,2370.0,542.9620000000002,4.386800000000003,120.48,7,9,-2.625251653989896,chembl
CHEMBL4846965,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3ccccc3o2)n1,151.6,347.3780000000001,3.919500000000002,85.84,4,6,-3.819300798703965,chembl
CHEMBL4854772,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccc(Cl)c3[nH]2)n1,89.6,380.83900000000006,4.3080000000000025,88.49,4,5,-4.047691990337874,chembl
CHEMBL4878207,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3ccccc3n2C)n1,743.0,360.4210000000001,3.665000000000002,77.63000000000001,4,6,-3.1290111862394245,chembl
CHEMBL4846465,CC(C)n1cnnc1-c1cccc(NC(=O)c2[nH]c3ccccc3c2-c2ccoc2)n1,142.8,412.45300000000015,4.9146000000000045,101.63,5,6,-3.845271792559844,chembl
CHEMBL4873038,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3ccc(-c4cccnc4)cc3[nH]2)n1,68.5,423.4800000000001,4.716600000000004,101.38,5,6,-4.164309428507575,chembl
CHEMBL3402489,O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1cccc(Cl)c1)c1cccs1,4.5,470.93400000000014,5.933200000000003,70.5,4,6,-5.346787486224656,chembl
